2008-09-10,12249.14,12159.97,12404.67,12346.63
2008-09-11,12237.52,12081.51,12259.02,12102.5
2008-09-12,12256.78,12059.09,12277.57,12214.76
2008-09-16,12028.45,11551.4,12028.45,11609.72
2008-09-17,11737.62,11708.7,11880.03,11749.79
2008-09-18,11576.94,11301.46,11577.88,11489.3
2008-09-19,11631.6,11615.2,11920.86,11920.86
2008-09-22,12037.89,12037.89,12263.95,12090.59
2008-09-24,12031.98,11904.6,12115.03,12115.03
2008-09-25,11925.71,11835.28,12025.41,12006.53
2008-09-26,12026.34,11788.73,12082.64,11893.16
2008-09-29,11883.25,11721.05,12062.67,11743.61
2008-09-30,11565.7,11160.83,11565.7,11259.86
2008-10-01,11396.61,11314.28,11456.64,11368.26
2008-10-02,11423.13,11143.79,11452.39,11154.76
2008-10-03,11052.1,10938.14,11099.73,10938.14
2008-10-06,10817.27,10374.38,10839.5,10473.09
2008-10-07,10328.54,9916.21,10363.14,10155.9
2008-10-08,10011.64,9159.81,10011.64,9203.32
2008-10-09,9168.16,9100.93,9443.45,9157.49
2008-10-10,9016.34,8115.41,9016.34,8276.43
2008-10-14,8407.94,8407.94,9455.62,9447.57
2008-10-15,9390.5,9269.49,9601.3,9547.47
2008-10-16,9400.85,8458.45,9400.85,8458.45
2008-10-17,8579.57,8539.51,8763.71,8693.82
2008-10-20,8775.24,8687.7,9038.45,9005.59
2008-10-21,9139.26,9135.41,9358.51,9306.25
2008-10-22,9198.14,8674.69,9198.14,8674.69
2008-10-23,8547.79,8016.61,8547.79,8460.98
2008-10-24,8391.04,7647.07,8391.04,7649.08
2008-10-27,7568.36,7141.27,7878.97,7162.9
2008-10-28,7143.34,6994.9,7626.42,7621.92
2008-10-29,7741.52,7741.52,8211.9,8211.9
2008-10-30,8269.71,8269.71,9030.85,9029.76
2008-10-31,8958.22,8576.98,9012.31,8576.98
2008-11-04,8702.77,8699.77,9142.29,9114.6
2008-11-05,9224.05,9216.3,9521.24,9521.24
2008-11-06,9373.65,8806.71,9380.3,8899.14
2008-11-07,8774.49,8266.09,8868.1,8583.0
2008-11-10,8711.99,8711.99,9106.29,9081.43
2008-11-11,8965.29,8704.56,9056.31,8809.3
2008-11-12,8694.91,8574.2,8782.48,8695.51
2008-11-13,8564.47,8148.3,8564.47,8238.64
2008-11-14,8378.13,8378.13,8689.85,8462.39
2008-11-17,8366.88,8218.82,8767.98,8522.58
2008-11-18,8415.6,8302.24,8440.41,8328.41
2008-11-19,8309.35,8115.71,8370.09,8273.22
2008-11-20,8149.77,7703.04,8149.79,7703.04
2008-11-21,7600.35,7406.18,7994.68,7910.79
2008-11-25,8026.06,8025.69,8356.83,8323.93
2008-11-26,8229.72,8149.56,8317.83,8213.22
2008-11-27,8311.24,8300.49,8458.68,8373.39
2008-11-28,8400.05,8336.57,8518.13,8512.27
2008-12-01,8464.36,8307.28,8464.36,8397.22
2008-12-02,8266.32,7863.69,8266.32,7863.69
2008-12-03,7965.31,7889.82,8056.38,8004.1
2008-12-04,8030.2,7849.84,8107.69,7924.24
2008-12-05,7975.05,7908.65,8024.33,7917.51
2008-12-08,7970.69,7959.01,8358.27,8329.05
2008-12-09,8362.37,8314.85,8499.6,8395.87
2008-12-10,8376.0,8376.0,8704.92,8660.24
2008-12-11,8642.26,8519.11,8720.55,8720.55
2008-12-12,8599.12,8087.99,8610.73,8235.87
2008-12-15,8349.85,8349.85,8700.17,8664.66
2008-12-16,8608.4,8471.24,8634.26,8568.02
2008-12-17,8658.22,8425.66,8741.24,8612.52
2008-12-18,8565.16,8534.84,8728.36,8667.23
2008-12-19,8640.22,8570.56,8743.22,8588.52
2008-12-22,8602.5,8593.76,8751.18,8723.78
2008-12-24,8630.25,8476.69,8631.83,8517.1
2008-12-25,8531.51,8531.16,8599.5,8599.5
2008-12-26,8642.14,8611.36,8740.76,8739.52
2008-12-29,8726.31,8638.6,8763.67,8747.17
2008-12-30,8716.28,8702.95,8859.56,8859.56
2009-01-05,8991.21,8987.36,9127.38,9043.12
2009-01-06,9130.01,9029.94,9171.03,9080.84
2009-01-07,9133.8,9106.05,9325.35,9239.24
2009-01-08,9143.21,8876.42,9148.83,8876.42
2009-01-09,8932.71,8773.2,8956.85,8836.8
2009-01-13,8732.63,8405.5,8732.93,8413.91
2009-01-14,8425.75,8359.16,8516.07,8438.45
2009-01-15,8309.38,7997.73,8309.38,8023.31
2009-01-16,8125.2,8067.47,8283.91,8230.15
2009-01-19,8318.26,8221.84,8351.68,8256.85
